session_id,network_packet_size,protocol_type,login_attempts,session_duration,encryption_used,ip_reputation_score,failed_logins,browser_type,unusual_time_access,attack_detected
375,346,1,2,-0.8719399048464117,2,-0.24491679170079608,2,2,0,0
376,674,2,1,1.0804834963148784,1,-0.37567071692455434,2,1,1,0
377,536,1,5,-0.4767002572933845,0,-0.21700051997607234,1,0,1,0
378,937,1,6,-0.8216921687360182,0,2.4412450305520577,1,0,0,1
379,338,1,4,0.608011254038456,1,0.3464549175465078,2,0,1,1
380,332,1,6,-0.7805430222017634,2,-0.6444810954644489,1,1,0,0
381,380,2,7,-0.49773366814361264,0,-0.6406703362607921,4,0,1,1
382,75,2,2,-0.15683476432463184,1,2.0604616711514403,1,2,0,1
383,394,1,5,-0.5539032311108433,0,-1.4278047379566816,1,0,0,0
384,348,1,2,-0.8072257064336916,0,-1.119844926415986,3,2,0,1
385,530,1,6,-0.4779268463640778,1,-1.3565822458455592,1,3,1,0
386,568,1,7,-0.8494315123482181,1,-0.13395094513991612,2,0,0,1
387,875,0,4,0.2837899916256763,0,-1.1544216093103796,3,0,0,1
388,690,1,5,-0.8165043308268581,2,-1.0215726376162377,2,2,0,0
389,384,1,4,-0.3380927397392642,1,-1.2078609686108337,1,1,0,0
390,320,2,4,-0.17198028797511117,1,0.017794034670296492,0,0,0,0
391,598,2,2,1.9433563101015716,0,-1.5598208631609964,2,0,1,1
392,235,2,4,-0.9249808455592182,0,-0.48716552595808044,2,0,0,0
393,866,1,8,1.70347158430416,2,-1.2002282111845453,1,0,0,1
394,735,1,2,-0.7703943935475737,1,-1.1957818298134906,2,0,0,0
395,406,1,1,0.8620001126832554,2,0.3129522390114966,2,0,0,0
396,157,1,7,-0.9113877258325288,0,-1.3106829413138095,2,0,0,1
397,770,0,2,3.5519026384282557,2,0.5987414546572922,1,0,0,0
398,477,1,2,0.6686505578381265,0,0.14556236973071246,0,2,0,0
399,747,0,3,-0.9417327705134534,0,-0.8970865017557094,4,0,0,1
400,181,1,5,-0.762806884318256,0,0.5838479624060526,0,0,0,1
401,380,2,4,-0.19899515858992683,2,1.0644211411346036,3,3,0,1
402,501,1,5,-0.25375600202983234,0,0.258719775167639,0,4,0,1
403,509,0,6,0.0013704785398733804,0,-1.0299803415173034,2,2,0,0
404,409,1,3,-0.37452238518640674,0,-0.8004389055743519,0,0,0,0
405,624,1,4,0.3396512930076076,0,-0.3856942084522308,2,3,1,0
406,286,2,4,-0.5720868090553343,1,-0.9830869601221564,0,2,0,0
407,471,1,4,-0.810493461962209,2,0.29673788855862954,2,0,0,0
408,524,1,3,-0.9729132114275221,0,0.1745828018577778,1,1,0,0
409,602,0,5,-0.6084582196879144,0,-0.2385928118234475,1,0,0,0
410,642,1,6,-0.4416938939693605,1,-0.07166794585883474,0,2,0,0
411,275,1,6,0.08659751486524085,0,-1.0491535324005583,1,0,0,0
412,193,1,2,0.6624495851102467,2,-0.3125374664724787,2,2,1,0
413,755,2,6,-0.7286534023419394,0,0.8368230444875997,2,0,0,0
414,566,1,5,-0.31660666428214684,2,1.6020715107209342,2,2,0,1
415,350,1,4,-0.7370888549160161,0,-0.0681302633142143,3,0,0,1
416,810,1,6,2.0630422492200595,0,0.873217111432093,2,2,0,0
417,523,1,1,0.05279257530410986,1,-0.4832677393214181,1,0,0,1
418,735,1,5,0.14439484387415819,2,-1.6343168261802523,2,0,0,1
419,513,1,2,-0.23728747097156505,0,0.6177401015570542,1,1,0,1
420,912,1,6,-0.6711583308620317,0,1.0597913313533076,2,0,0,1
421,851,1,7,-0.7803605082852662,1,-0.4787730912160445,2,2,0,1
422,450,1,4,0.07939404504050757,0,-1.0771185341618172,1,0,0,0
423,694,1,4,1.5829612667586677,1,-1.112519160640177,4,2,1,1
424,629,1,7,-0.764381138653834,0,-0.8441609863862917,0,2,1,1
425,773,1,2,-0.14529088580458974,1,-0.9329600459996843,1,2,0,0
426,307,1,6,-0.24139972685704134,2,2.5719733595932013,3,1,0,1
427,637,1,2,0.0359256625776866,0,-1.0545005464772,1,1,0,0
428,711,1,5,-0.10649858334511265,2,-1.6086495097499265,2,0,0,0
429,148,2,4,-0.6838742843830827,0,-0.5536712417677133,1,2,0,1
430,263,1,3,0.18807239050204005,1,-1.1826858090249739,3,0,1,1
431,92,1,1,-0.6840627922631577,0,-0.22580051805599838,4,0,0,1
432,446,1,2,0.06863367925928762,0,1.3778749301133,1,0,0,0
433,643,1,3,-0.6451909931219915,1,-0.4372106406553044,3,0,0,1
434,800,2,3,-0.9203752784798382,1,1.3167351433804526,1,0,0,0
435,514,1,2,-0.8694629130993139,0,0.20374840501357894,2,2,0,1
436,825,1,8,0.8191778634821973,0,0.29695489495970234,3,1,1,1
437,223,1,5,-0.8762783291954558,0,1.6626517798550344,2,0,0,1
438,159,1,4,-0.5997637001859868,0,-0.938441308034631,2,0,0,0
439,488,1,2,-0.6628937996721652,0,-1.2034770183742955,3,0,0,1
440,576,1,6,-0.9472440823863053,1,0.6188399534479684,2,1,0,0
441,493,2,4,-0.07713724512156997,2,1.1141434749949495,0,4,0,1
442,86,1,4,0.6229168828156039,1,0.3859849368602218,2,0,0,1
443,482,1,3,3.945767426023252,0,-0.4126309300781097,3,0,0,1
444,239,1,3,1.7884882902913997,2,1.9608933153672796,2,0,0,1
445,633,1,5,-0.9564150500074203,0,-1.210933202345073,2,2,1,0
446,573,1,4,-0.705031924991154,1,-1.615456944469993,1,0,0,0
447,312,1,3,-0.4675570369521404,0,-1.1740468217679298,2,0,0,1
448,397,1,2,1.1072258827919477,1,-0.3053076537844645,3,2,0,1
449,288,1,4,-0.5538160719649282,0,0.26202265258562535,1,1,0,0
450,487,2,3,-0.14873362202414642,0,-0.18570023680932637,3,2,0,1
451,691,1,5,0.08816279077127129,1,-0.29167574097370197,2,1,1,0
452,302,2,4,-0.6480557624681752,2,1.8271104043251374,1,0,0,1
453,600,1,2,-0.1208299428403846,0,-0.26376094558204405,2,2,0,0
454,393,1,1,-0.954745349044496,0,-0.05058402560763437,1,0,0,0
455,341,2,6,-0.34240498247305545,0,-0.02061205187520689,2,0,0,0
456,478,1,3,-0.5240588603674684,2,-0.6829059461102608,3,1,0,1
457,292,2,2,-0.5606753181436366,2,-1.6908408317699049,1,2,1,0
458,389,2,2,-0.7355492806038296,0,0.1529896462279967,1,2,0,1
459,260,1,4,0.7235126581228148,0,1.0455241280890937,1,0,0,0
460,892,1,5,1.1650595137524389,0,0.9474584992776028,2,3,0,0
461,507,1,5,1.2199677792991388,0,-0.26623734036915553,0,2,1,0
462,360,0,3,-0.49488743682212877,0,-0.9909249580813846,1,1,0,0
463,542,2,3,-0.7027656215985526,0,0.9623310850398862,1,0,1,0
464,477,1,2,-0.9024954496514743,0,-1.5123224726651892,2,2,1,0
465,455,1,3,0.12719047539647296,0,-1.3947518484028758,0,1,0,0
466,622,1,4,-0.6002883823603727,1,1.2620660006907152,1,0,0,0
467,651,1,6,-0.6784448240184004,2,0.24959818955391383,2,0,0,0
468,393,1,3,-0.5356089744242313,2,-0.43572658512174517,0,0,0,0
469,384,1,5,-0.1849790110538449,1,0.5686129505594031,1,2,1,0
470,444,1,5,-0.8281972059818766,2,0.9707413094200025,2,0,0,0
471,64,1,4,2.300604512283667,0,-1.1944638728756172,0,0,0,0
472,196,2,4,0.33373741417606023,0,0.43535236787413945,2,0,0,0
473,773,2,2,-0.9591293458906203,0,-0.6333024604107858,1,0,0,0
474,828,2,4,-0.6351835067651896,0,1.2457349785356866,1,3,0,0
475,450,2,3,-0.955402111061722,1,-0.9008315839907309,1,3,0,0
476,615,1,6,-0.7427073828538286,0,0.6482821690499551,0,4,0,1
477,562,1,3,-0.664393087276015,1,-1.1471545204768345,2,1,0,0
478,1115,1,1,0.2795409214686692,1,0.7115257270776527,1,1,0,0
479,723,2,3,0.2822859706603126,2,1.1204452551738098,3,1,0,1
480,474,2,3,-0.9606863631842149,1,2.597068104995239,2,0,0,1
481,308,2,5,-0.10566499219551466,0,-0.8057477726199821,2,0,1,0
482,178,2,6,2.289435205417718,1,1.843208553423704,1,1,0,1
483,540,1,8,-0.001107026222910887,1,-1.1138272764261656,1,0,0,1
484,348,1,3,2.2800258286441935,1,-0.10113982033728283,2,1,0,0
485,215,1,2,-0.520742001753342,0,-0.11057551425437079,0,0,0,0
486,370,1,6,-0.381566231553491,0,-1.0501140811208356,0,0,0,0
487,283,1,4,-0.3120126922292777,0,-0.9731876462372292,1,0,0,0
488,837,1,7,1.612483857002878,0,-1.6241629652708995,3,0,0,1
489,676,1,3,-0.5211984648584945,0,1.0166221459718732,1,1,0,0
490,498,1,6,3.161645572467467,0,1.2271844625456645,4,3,0,1
491,795,1,7,-0.21113088605920116,2,-1.056857901891454,3,2,1,1
492,515,1,3,-0.7576043284877629,0,-1.0361274890763073,1,0,0,0
493,327,1,2,-0.8965263538932502,1,-0.47823975589331563,4,0,0,1
494,804,1,4,-0.8148238057475108,1,-0.6561702852763414,1,1,0,0
495,607,1,5,-0.9671036760234112,1,0.4754046125043994,3,1,0,1
496,292,2,6,0.19093942797932345,0,-0.2505403747232634,1,3,0,1
497,461,1,6,-0.2678919152207659,1,0.42490518986860293,3,2,0,1
498,324,1,4,0.35413814853022396,1,0.044547649825257815,2,0,1,0
499,223,2,6,0.5426480830991932,2,1.5679817007234416,1,0,0,1
500,685,2,2,1.7168366924555325,0,0.36286897129645934,2,0,0,0
501,881,2,4,-0.8813092920702884,1,0.15603581700275113,1,0,0,0
502,220,1,2,-0.7984232494402497,2,-0.025620913088483837,3,3,0,1
503,612,1,3,-0.19960477418243383,0,1.6282978341764354,1,1,0,1
504,369,1,4,-0.866777901861966,1,0.07410872081247481,2,0,0,0
505,402,1,4,-0.908894839347195,0,-0.3136638993186973,4,2,1,1
506,381,2,8,0.10851699872548412,0,0.2671060497088458,0,1,0,1
507,327,1,2,0.3041131034186594,2,-1.2929060329745714,1,1,0,0
508,509,1,6,0.8778802329864992,0,-1.3316831866520693,2,1,1,0
509,333,1,3,1.5083354081029474,1,0.5454142733634888,2,1,0,0
510,554,1,3,-0.4135880648068241,0,0.9755517494637524,2,2,0,0
511,489,1,5,2.9646332362788455,0,0.13318798633229492,0,0,0,0
512,452,2,3,-0.9685802488696966,2,-1.4094512229370317,2,0,1,1
513,318,2,6,1.0682172359321374,0,-0.8850213700210934,3,0,1,1
514,384,2,6,-0.6134014541977119,0,0.8348349182149218,1,0,0,0
515,651,1,4,1.5830563267321909,0,-0.4959049228810452,1,2,0,1
516,600,1,2,-0.7517550854768916,0,-1.656300703926526,2,0,0,0
517,304,1,5,0.36612185911038914,0,0.9537072608513986,3,3,0,1
518,519,1,5,-0.4442144144889724,1,-1.1846677712960563,2,0,0,0
519,650,2,2,-0.5192537674647825,1,1.1284268185288329,3,0,0,1
520,166,1,3,-0.945558868502483,0,-1.3968452110657021,2,0,1,0
521,608,2,5,0.23692394757344387,1,1.8474430644355064,1,1,0,1
522,367,1,7,-0.8117696507981735,1,-0.5782046535207984,3,0,0,1
523,614,1,7,-0.37549543259437945,2,-1.210110871275059,1,0,1,1
524,347,1,1,-0.852915352782858,2,-0.40276881561139094,3,2,0,1
525,139,1,2,-0.06446625315792331,2,-0.19477690937539985,0,0,0,1
526,174,2,3,-0.740630150687728,0,0.48269210286026654,2,2,0,1
527,509,1,8,-0.09006544918200182,0,-0.8676699988827946,0,2,0,1
528,551,2,7,1.9724451730678563,1,-0.6909512509506628,0,4,0,1
529,319,2,6,1.572766877922002,0,0.00692153322483298,1,4,0,1
530,627,1,5,-0.7803166496552063,2,0.05522387966932251,2,0,0,0
531,167,2,2,-0.9016226915637034,0,0.7328855389889009,1,2,0,0
532,486,1,2,-0.9635207897055992,0,1.0540562603773078,1,0,0,1
533,257,1,2,0.7854629459605035,0,2.434801809691313,1,2,0,1
534,369,2,1,-0.7162044706342098,1,-0.8227868499140895,3,0,0,1
535,509,0,3,-0.6681691242907918,1,-0.047267205387290116,3,0,1,1
536,327,1,3,-0.746980423082879,2,-0.9666931767382382,4,0,0,1
537,423,1,3,0.8565648165287595,0,-0.6355949904125402,1,0,0,0
538,701,1,2,2.916644270066707,1,1.372376409069176,0,0,0,1
539,384,1,6,0.4234412972647257,1,-0.04018379258674134,0,2,0,0
540,667,1,4,0.7566556751196144,2,0.5878740130391548,3,0,0,1
541,274,2,7,-0.02240616331381577,0,1.0259970337187625,2,2,1,1
542,605,1,4,-0.2425876709234696,0,-0.4015084779125939,1,0,1,1
543,788,1,7,0.29260135844360313,0,-0.36199630922549475,2,0,1,1
544,64,1,1,-0.9708232567329035,1,1.0313258059352584,2,1,1,0
545,340,1,5,-0.9434143954769952,0,-0.6519233249009541,3,4,1,1
546,615,1,5,0.17442490327291585,0,-0.03488829703640841,2,0,0,0
547,459,1,4,-0.592817411237372,2,-1.0769902964007416,1,0,0,0
548,574,2,4,-0.3253356337738028,0,0.02589543124975798,2,1,0,0
549,379,1,10,0.5413897152132778,2,-1.0488632570972931,0,0,0,1
550,517,1,1,-0.1323994507770037,0,-0.48425293485922294,1,0,0,0
551,468,2,5,0.6561918349596104,1,-0.7138157022639952,2,0,0,0
552,733,1,3,-0.4553089923125328,1,0.7327358930054009,1,0,0,0
553,550,1,4,-0.6632055756180294,0,-1.0589155781472566,4,0,0,1
554,567,1,5,-0.7356237081513397,0,-0.22088699602507345,2,2,0,0
555,417,1,1,-0.8642549019049556,1,-0.010355025773897818,0,1,0,0
556,402,1,4,-0.9697323745475954,1,0.7301635623892619,3,2,0,1
557,413,1,5,-0.9523168367894043,2,-1.1652592924952476,2,0,0,0
558,578,2,4,-0.6863828086970326,0,-0.17347775153206513,0,0,1,0
559,415,2,3,-0.6759863239870423,1,-1.2938000551987634,1,0,0,0
560,557,1,5,-0.5187279516810112,0,1.8550244781891707,1,0,0,1
561,915,1,2,-0.09701067278710349,1,-0.9207966990708744,2,0,0,0
562,674,1,2,0.4406736004106748,1,-0.8872660269337416,1,1,0,0
563,434,1,4,-0.7838207685776911,0,0.5776611860135535,2,0,0,1
564,740,1,6,0.4404566065717029,0,-1.511199582653092,2,2,0,0
565,418,1,4,-0.8556579264542835,0,1.0417004928397517,0,2,0,0
566,92,1,7,3.5511146172773382,1,0.3185339959790179,0,0,1,1
567,298,2,7,-0.6666105906332728,1,1.0892005698468576,1,0,0,1
568,125,1,1,0.8392297673777184,0,-0.12505558147944906,2,1,0,1
569,429,2,2,-0.7929568790483013,2,1.9293569224039524,2,0,0,1
570,503,2,4,2.05221645751996,2,-0.15525199990973074,1,0,0,1
571,835,1,3,0.7743866131654139,1,0.23571542468898893,3,2,0,1
572,565,2,3,-0.5549209337501048,1,-1.237835567924515,1,2,0,0
573,456,2,3,-0.45124460842808617,0,1.1610043994580468,2,0,0,0
574,665,1,3,-1.0039524825062123,0,0.4760441237277835,2,0,0,0
575,64,1,5,-0.7133217590467732,1,0.2884782662718639,0,1,0,1
576,547,1,2,-0.6605285067307995,0,0.9986943881709328,1,1,0,1
577,654,2,3,-0.39473421078003057,0,1.071691994800285,2,2,1,0
578,204,1,3,-0.8555867096045588,1,1.698100557767577,1,3,0,1
579,728,1,5,-0.34517257069284135,0,-1.739088064423765,1,0,1,0
580,567,1,5,0.1150333066138523,0,0.41390365148640557,3,0,0,1
581,416,1,4,-0.5358610812317259,0,-1.231892333987691,2,4,0,1
582,626,1,7,-0.7391290305873556,1,-0.10367596392663513,0,1,0,1
583,954,2,5,-0.20085999662316195,1,-0.31033593311784846,1,0,0,0
584,536,1,3,-0.9779278201681106,0,-0.7458247282592544,1,0,0,0
585,549,2,5,-0.5839568954726596,0,-0.953724153789306,1,0,0,0
586,408,2,10,-0.24514143068652294,0,0.107719082752462,1,2,0,1
587,330,1,2,-0.5916345583615603,0,-1.2854909994096493,5,0,0,1
588,666,1,1,-0.5768435813841175,0,-0.6391071417463512,4,0,0,1
589,328,2,3,0.910187743543649,0,-0.5730306582024284,0,0,1,0
590,514,2,5,1.7565542635259865,0,0.8895791184558488,1,0,0,0
591,404,1,5,0.7788894649057605,2,-0.7813460320540851,2,0,0,0
592,595,1,3,-0.9019818538984322,2,1.781259560554555,2,0,0,1
593,566,1,5,-0.6598900529504133,1,-0.7141016187650955,0,0,0,0
594,707,2,4,0.2557119550931845,0,-0.15347388091139758,0,0,0,0
595,397,2,6,2.7196393325546486,1,0.36404124055472364,0,0,0,1
596,446,1,3,-0.7256795262500376,1,-0.5418794024780561,1,2,1,0
597,304,2,2,1.316025469172365,0,-1.036011563238398,3,2,0,1
598,411,1,5,0.35838139878084047,0,-0.20217427209703526,1,2,1,0
599,575,2,4,3.1636077145263175,0,-0.8706732655399696,1,0,0,0
600,651,1,2,-0.9079260819197363,0,-1.0584163991132642,1,0,0,0
601,315,1,8,-0.49717747298499965,1,0.7965750950581717,2,0,0,1
602,673,1,4,-0.346443806537815,0,-0.2666360115990909,1,2,0,0
603,771,1,2,0.12618180060044587,0,1.685418287387821,1,1,0,1
604,582,1,12,0.07150532427364624,1,-0.02406454305959534,1,2,0,1
605,875,1,5,1.4007417104918518,0,-0.21049652484700662,1,1,0,0
606,345,1,6,0.8476310876740947,0,-1.5393309110691562,0,0,0,0
607,251,1,3,-0.949925427336409,2,0.8343025801643086,3,2,0,1
608,144,1,4,-0.32989034878631746,0,0.02354521021167912,0,0,0,0
609,799,2,3,-0.47626872782753793,0,-0.7969839995108515,2,1,0,0
610,630,2,6,4.950779179179133,0,-0.8463561913781115,0,0,0,0
611,488,1,6,-0.4410204386571942,0,0.11332160300781169,1,2,0,0
612,555,1,2,0.15939901033997955,1,1.1193390266588148,1,0,0,0
613,274,1,1,-0.6674699553764992,0,-0.8594564362250162,1,1,0,0
614,989,2,6,-0.03802173987959201,1,-0.20003683798212094,1,0,0,0
615,525,2,4,-0.7724389986562821,0,1.0008685388008827,2,4,1,1
616,521,1,4,-0.0667039875015544,2,-1.2243738896550742,2,2,0,0
617,645,2,6,1.0531568021691717,2,-0.5455217237919049,2,2,0,0
618,596,2,1,-0.988106402959714,0,0.7207804516384555,1,3,0,0
619,544,2,4,-0.2935000584842002,0,-0.18713510962049285,3,0,0,1
620,341,1,2,3.099325161726034,1,1.3926684024753664,3,0,0,1
621,594,1,3,-0.8314235827866872,0,0.6278692078777856,1,2,0,0
622,876,1,1,-0.8017804086468906,0,1.922495298265383,3,0,0,1
623,769,1,6,-0.3605552300633647,0,-0.4548887622423937,0,0,0,0
624,818,1,3,1.0750184875243132,0,0.08914963294256309,1,1,0,1
625,397,1,3,-0.16645592667525846,0,0.635930149319047,2,0,1,0
626,302,1,5,-0.28500168100959217,1,-0.6024970024963151,2,0,0,0
627,474,1,2,-0.9155595314060976,0,-1.3096118891760147,1,0,0,0
628,511,1,1,2.3178082707843606,0,-0.050654188933472344,1,2,0,1
629,718,1,8,-0.5742227763022605,0,-0.5392589922511078,0,0,0,1
630,161,2,2,-0.712812240229459,1,1.2564464283024015,2,1,0,0
631,805,2,4,-0.4682044316815363,2,-0.8456887497811588,3,2,0,1
632,468,1,4,-0.4639800262972191,1,-1.0871123977860682,1,4,0,1
633,414,1,3,-0.3839078652937862,2,1.2104472336855125,0,3,0,0
634,297,1,2,0.1785464962056955,0,-1.281630912748567,2,0,1,0
635,169,1,3,1.0512783014206162,0,-1.1952611726269675,3,1,0,1
636,664,2,3,-0.9478342399847118,2,-1.4716352784221414,1,0,0,0
637,514,1,4,-0.3214797619934108,0,-0.5328038576502676,3,0,0,1
638,242,1,5,-0.46433420994934665,2,-0.2214114150517228,1,1,0,0
639,240,2,5,-0.9967369055360661,1,-0.13346799922042202,2,0,0,0
640,432,1,3,0.7165900692999275,2,-0.059779995990624606,1,2,1,0
641,833,1,3,-0.8958167167320871,0,-0.6066443628127713,3,1,0,1
642,448,1,3,-0.8838980273556704,0,-1.5678319158129672,0,2,0,0
643,199,1,5,-0.9575139432737197,0,-0.790569231597669,3,1,1,1
644,450,1,7,-0.7803709989212904,0,-0.4570506307597956,1,0,0,1
645,445,1,1,-0.809962998667769,2,0.659342801187524,0,0,0,1
646,64,1,5,-0.5730538758212305,0,0.06381576603312548,1,1,0,0
647,489,2,3,0.08719935524997666,1,-1.6613677302616796,2,2,1,1
648,453,1,2,-0.9510859303157742,1,-0.5080969015047204,0,0,0,0
649,639,2,3,0.9938493649217301,0,0.6866090851977754,2,3,0,0
650,869,1,1,-0.605723671312601,2,-0.46931614983541664,3,0,0,1
651,725,1,5,-0.0589754072910344,2,2.894733616269801,1,2,0,1
652,446,1,3,-0.9955794388527601,1,-0.6193983394900592,1,0,0,0
653,278,1,3,-0.544678746772272,2,1.7814605966838157,0,1,0,1
654,1014,1,7,-1.0057754679468809,0,-0.6879560278504657,1,2,0,1
655,511,1,6,-0.8239004835013505,0,0.49661192812285826,1,0,1,0
656,502,2,1,-0.4037787393044719,0,0.9165488078560599,2,2,0,1
657,495,1,2,-0.2288707311783175,2,0.18270209905223772,3,0,0,1
658,539,1,6,-0.8390573617127869,1,0.06881860819666032,2,0,0,0
659,471,2,3,0.3828402488774746,2,1.7984079253813765,2,0,0,1
660,385,1,3,-0.7947922614161997,0,0.7115715514803856,0,0,0,0
661,390,1,6,-0.8826367815570788,0,-1.4273848359230357,2,0,0,0
662,493,2,4,-0.595331209761959,1,1.443099134514145,1,3,0,0
663,391,1,9,-0.1924776749130169,0,-0.3994092917291107,1,0,0,1
664,357,1,7,3.5700178416722212,2,0.7506402624981896,1,2,0,1
665,521,1,6,-0.4560783087002369,0,-1.6900957611304486,2,1,0,1
666,449,1,2,-0.4432586640912663,1,-0.790279878530511,1,2,1,0
667,800,1,5,-0.9456518390861045,1,0.2351390516613751,0,0,0,0
668,64,1,4,0.4686046672979271,1,-0.02951297816042332,1,0,0,0
669,718,2,1,-0.8038077662406395,1,0.535797109728856,1,0,0,0
670,749,2,3,0.381194047030119,0,-1.0695659128464068,3,0,0,1
671,85,1,8,1.4482216261369627,2,-0.768404835961433,0,0,0,1
672,431,1,5,0.4790868543438959,0,-0.9251202982465846,2,0,0,0
673,425,2,4,0.038199742108229816,0,-1.3592496719495601,2,0,0,0
674,218,1,3,-0.06590918686212698,1,-1.6227250224482463,0,0,0,0
675,344,1,3,-0.39307099021479197,1,0.2887173841000649,2,0,1,0
676,277,1,2,-0.849076884400816,2,0.9928011316093809,1,0,0,1
677,850,2,9,0.5267807506396782,2,-0.9197663311837249,1,0,0,1
678,687,1,5,-0.34798756717191226,0,-0.35000708464492947,1,1,0,0
679,754,0,2,-0.008521872649676653,0,-1.1184930467979666,1,1,0,1
680,644,1,1,-0.5314303377285555,0,0.6543769253236312,3,0,0,1
681,274,1,10,-0.7799879368392296,0,0.5543912792353739,1,0,0,1
682,395,1,7,0.6627235038249956,0,-1.2749377817625114,4,3,0,1
683,597,1,3,-0.5815433227718558,1,-0.9192191275374341,0,0,1,0
684,255,2,1,1.0415697879206933,2,-0.2799564294796646,2,0,0,0
685,642,0,6,2.4231124216238755,2,-0.21653548752515167,0,0,0,0
686,451,1,1,0.7943018454399919,0,0.05079433659049837,2,1,0,0
687,425,0,5,-0.8683963652877851,1,-1.0460597827543658,2,3,0,1
688,642,2,2,0.9562297482888962,1,-1.5369753863201356,2,2,0,0
689,588,1,3,-0.2627129643526963,1,-1.8245813868669714,1,0,1,1
690,427,1,9,-0.7268465886496565,0,-0.7775351022594459,2,4,0,1
691,731,1,3,-0.9084078511260179,0,-0.6341202336383361,1,0,0,0
692,283,1,5,-0.6758492469547618,2,-0.08272902131451956,3,0,0,1
693,623,1,5,-0.8575019258501368,1,2.5411286944444607,1,0,0,1
694,618,1,3,-0.9814405266649181,1,-0.13185725316579688,3,0,0,1
695,438,1,5,3.470778192821756,2,-1.3662109005685392,2,0,0,0
696,565,2,4,0.803639654750632,0,-1.162342770299888,0,2,0,0
697,249,2,4,0.35812529721857994,0,0.16215603059375922,2,2,0,0
698,684,1,2,-0.7897506320500405,0,-0.2829788754025498,2,0,0,0
699,463,1,3,-0.9792545818154803,1,0.9673618589390104,0,0,0,0
700,395,1,6,-0.3325338021330928,0,-1.4186138643045154,1,1,0,1
701,709,1,4,0.36887744995150856,1,-0.6296497734211568,2,3,0,0
702,359,1,1,2.3408455574205145,0,0.13195831165858604,1,0,0,1
703,218,1,4,0.8810233576743677,0,1.7556337562045314,1,0,0,1
704,188,1,1,1.2700371719958035,2,1.2698708076441279,0,4,0,0
705,621,1,5,-0.7305254863844508,0,0.19387213686433336,2,0,0,0
706,243,1,5,-0.8361746774249844,0,1.1286343567867267,0,0,0,0
707,850,1,6,-0.7182696420600059,2,0.48363959831127334,0,2,0,0
708,83,2,4,-0.856142196758413,1,-0.5340237512507864,2,0,0,0
709,839,0,2,0.6213932769653346,0,1.3904462356562792,2,1,0,0
710,542,1,2,1.3654967867353873,0,1.169597460701653,1,2,0,0
711,480,1,4,-0.6343699948981045,0,-0.3630936632812091,0,2,0,0
712,391,1,1,1.1229039085373624,1,0.893203172017536,0,0,1,0
713,579,1,1,-0.9502887389529404,0,-1.0171577161087744,0,0,0,0
714,492,1,7,0.14267263842777017,2,0.4099116900419708,1,4,1,1
715,720,1,6,-0.24535031898234372,1,0.28288813369032867,2,0,1,0
716,522,2,3,-0.6783365049771946,0,-0.9762429958627032,2,0,0,0
717,530,1,5,0.4790005569479793,1,0.24926487253476937,2,0,0,1
718,427,2,2,-0.7654742764285533,0,-1.3527423960699705,4,0,0,1
719,488,1,5,-0.46055864098263466,0,-0.034796417517486494,1,1,0,0
720,561,1,8,0.25066897976041147,1,0.393422635699541,3,0,0,1
